F1,F2,F3,F4,F5,X,Y,Z,Gesture
0.36477987421383645,0.6111111111111112,0.7058823529411765,0.3835616438356164,0.37894736842105264,0.5331550802139038,0.8814528814528814,0.8550072335637356,Paws_Up
0.3710691823899371,0.6111111111111112,0.7058823529411765,0.4657534246575342,0.4631578947368421,0.5812834224598931,0.8928928928928928,0.8704388361999679,Paws_Up
0.2578616352201258,0.5694444444444444,0.5882352941176471,0.3424657534246575,0.42105263157894735,0.5844919786096257,0.882167882167882,0.9230027326796335,Paws_Up
0.22012578616352202,0.5,0.13725490196078433,0.0,0.2631578947368421,0.5946524064171123,0.8904618904618904,0.9152869313615174,Paws_Up
0.2578616352201258,0.4722222222222222,0.19607843137254902,0.2054794520547945,0.3894736842105263,0.5711229946524065,0.88016588016588,0.950329529014628,Paws_Up
0.2138364779874214,0.5555555555555556,0.7058823529411765,0.410958904109589,0.4842105263157895,0.4983957219251337,0.8976118976118975,0.8093554090982157,Paws_Up
0.27044025157232704,0.5833333333333334,0.6470588235294118,0.4520547945205479,0.4631578947368421,0.5711229946524065,0.8966108966108965,0.8927825108503455,Paws_Up
0.37735849056603776,0.5694444444444444,0.5294117647058824,0.5753424657534246,0.5263157894736842,0.5860962566844921,0.8871728871728871,0.9070888924610191,Paws_Up
0.0,0.4861111111111111,0.5098039215686274,0.4794520547945205,0.42105263157894735,0.4561497326203208,0.9131989131989131,0.8635267641858222,Paws_Up
0.34591194968553457,0.5833333333333334,0.7058823529411765,0.4657534246575342,0.3263157894736842,0.6679144385026738,0.8984698984698983,0.9199485613245459,Paws_Up
0.24528301886792453,0.4722222222222222,0.5098039215686274,0.410958904109589,0.5368421052631579,0.5556149732620321,0.849134849134849,0.8775116540749076,Paws_Up
0.2578616352201258,0.5416666666666666,0.6862745098039216,0.5068493150684932,0.5789473684210527,0.40106951871657753,0.9453739453739453,0.7487542195788458,Paws_Up
0.2578616352201258,0.5277777777777778,0.49019607843137253,0.4657534246575342,0.5368421052631579,0.532620320855615,0.8385528385528385,0.9077318759041955,Paws_Up
0.2893081761006289,0.5555555555555556,0.7450980392156863,0.4794520547945205,0.49473684210526314,0.567379679144385,0.914056914056914,0.7760810159138403,Paws_Up
0.20754716981132076,0.4444444444444444,0.4117647058823529,0.3835616438356164,0.43157894736842106,0.5625668449197861,0.8788788788788788,0.9257354123131329,Paws_Up
0.49056603773584906,0.4444444444444444,0.4117647058823529,0.4657534246575342,0.5157894736842106,0.551336898395722,0.8984698984698983,0.8980871242565505,Paws_Up
0.4276729559748428,0.4444444444444444,0.4117647058823529,0.4520547945205479,0.5578947368421052,0.5502673796791444,0.8946088946088946,0.8950329529014628,Paws_Up
0.3522012578616352,0.4305555555555556,0.37254901960784315,0.3561643835616438,0.5157894736842106,0.5748663101604279,0.8913198913198912,0.8984086159781386,Paws_Up
0.34591194968553457,0.4305555555555556,0.37254901960784315,0.3013698630136986,0.47368421052631576,0.5919786096256685,0.8931788931788931,0.8976048866741682,Paws_Up
0.34591194968553457,0.4166666666666667,0.35294117647058826,0.2876712328767123,0.3894736842105263,0.3663101604278075,0.9006149006149006,0.9114290307024594,Paws_Up
0.8364779874213837,0.4722222222222222,0.7450980392156863,0.6438356164383562,0.37894736842105264,0.4299465240641711,0.8753038753038752,0.8151422600868028,Paws_Up
0.8301886792452831,0.4583333333333333,0.6862745098039216,0.6027397260273972,0.4842105263157895,0.4989304812834225,0.8831688831688832,0.8093554090982157,Paws_Up
0.8427672955974843,0.4583333333333333,0.6666666666666666,0.589041095890411,0.6,0.7454545454545455,0.8685828685828685,0.8429512940041793,Paws_Up
0.8364779874213837,0.4444444444444444,0.6666666666666666,0.5753424657534246,0.631578947368421,0.888235294117647,0.8692978692978692,0.851792316347854,Paws_Up
0.8238993710691824,0.4305555555555556,0.6274509803921569,0.5616438356164384,0.6,0.49679144385026736,0.8880308880308879,0.8294486416974763,Paws_Up
0.8176100628930818,0.3888888888888889,0.6274509803921569,0.5342465753424658,0.5368421052631579,0.5096256684491979,0.8198198198198197,0.8627230348818518,Paws_Up
0.8176100628930818,0.4305555555555556,0.6666666666666666,0.5616438356164384,0.5578947368421052,0.6000000000000001,0.8788788788788788,0.8434335315865616,Paws_Up
0.8301886792452831,0.5,0.7647058823529411,0.6438356164383562,0.6526315789473685,0.6427807486631016,0.8837408837408837,0.853560520816589,Paws_Up
0.8238993710691824,0.5,0.7450980392156863,0.6438356164383562,0.7052631578947368,0.35454545454545455,0.8805948805948804,0.8056582542999519,Paws_Up
0.7987421383647799,0.4444444444444444,0.6078431372549019,0.5342465753424658,0.631578947368421,0.5133689839572193,0.886171886171886,0.8120880887317152,Paws_Up
0.7861635220125787,0.4444444444444444,0.5686274509803921,0.5342465753424658,0.5473684210526316,0.6893048128342246,0.8887458887458887,0.9043562128275197,Paws_Up
0.7861635220125787,0.4166666666666667,0.5490196078431373,0.5342465753424658,0.5473684210526316,0.7294117647058824,0.8731588731588731,0.8855489471146119,Paws_Up
0.8113207547169812,0.3888888888888889,0.5686274509803921,0.5205479452054794,0.5684210526315789,0.7443850267379679,0.9001859001859002,0.8828162674811124,Paws_Up
0.8050314465408805,0.3888888888888889,0.5686274509803921,0.5068493150684932,0.631578947368421,0.7679144385026738,0.9009009009009008,0.8476129239672079,Paws_Up
0.8113207547169812,0.3888888888888889,0.5686274509803921,0.5205479452054794,0.6210526315789474,0.7406417112299465,0.886171886171886,0.8660986979585276,Paws_Up
0.8050314465408805,0.3888888888888889,0.5686274509803921,0.5205479452054794,0.5684210526315789,0.7443850267379679,0.8868868868868869,0.8482559074103843,Paws_Up
0.7924528301886793,0.4166666666666667,0.5882352941176471,0.5205479452054794,0.5473684210526316,0.6219251336898396,0.8883168883168883,0.8357177302684456,Paws_Up
0.7924528301886793,0.4027777777777778,0.5882352941176471,0.5342465753424658,0.5789473684210527,0.632620320855615,0.8907478907478906,0.8379681723195628,Paws_Up
0.7924528301886793,0.3888888888888889,0.5882352941176471,0.547945205479452,0.6526315789473685,0.8278074866310161,0.876018876018876,0.8628837807426458,Paws_Up
0.7861635220125787,0.4027777777777778,0.6078431372549019,0.547945205479452,0.631578947368421,0.8401069518716578,0.866008866008866,0.8943899694582864,Paws_Up
0.8930817610062893,0.8472222222222222,0.8235294117647058,0.9178082191780822,0.7368421052631579,0.4962566844919786,0.8881738881738881,0.8382896640411509,Paws_Up
0.8867924528301887,0.8472222222222222,0.8235294117647058,0.9041095890410958,0.8631578947368421,0.4438502673796792,0.843986843986844,0.8394148850667095,Paws_Up
0.9056603773584906,0.8611111111111112,0.8431372549019608,0.8904109589041096,0.8526315789473684,0.6427807486631016,0.8474188474188473,0.906928146600225,Paws_Up
0.8930817610062893,0.9027777777777778,0.7058823529411765,1.0,0.7894736842105263,0.44171122994652406,0.84012584012584,0.8186786690242726,Paws_Up
0.8930817610062893,0.8194444444444444,0.6274509803921569,0.9315068493150684,0.7578947368421053,0.5422459893048129,0.8598598598598598,0.9749236457161228,Paws_Up
0.8805031446540881,0.8333333333333334,0.6666666666666666,0.9178082191780822,0.7263157894736842,0.17754010695187167,1.0,0.7834753255103681,Paws_Up
0.8742138364779874,0.8194444444444444,0.6470588235294118,0.9041095890410958,0.8631578947368421,0.33582887700534764,0.960960960960961,0.7895836682205434,Paws_Up
0.8742138364779874,0.8194444444444444,0.6470588235294118,0.8904109589041096,0.8842105263157894,0.4545454545454546,0.8791648791648792,0.8413438353962386,Paws_Up
0.8742138364779874,0.8055555555555556,0.6274509803921569,0.8904109589041096,0.8736842105263158,0.43315508021390375,0.8880308880308879,0.8291271499758881,Paws_Up
0.8867924528301887,0.8333333333333334,0.6470588235294118,0.9178082191780822,0.7368421052631579,1.0,0.8598598598598598,0.8413438353962386,Paws_Up
0.8867924528301887,0.8194444444444444,0.6666666666666666,0.9178082191780822,0.7789473684210526,0.9192513368983957,0.8092378092378092,0.9673685902588008,Paws_Up
0.8867924528301887,0.8611111111111112,0.6470588235294118,0.863013698630137,0.8631578947368421,0.25026737967914436,0.8617188617188616,0.8657772062369393,Paws_Up
0.8616352201257862,0.8194444444444444,0.5686274509803921,0.8493150684931506,0.8947368421052632,0.0700534759358289,0.8116688116688116,0.9017842790548144,Paws_Up
0.8490566037735849,0.8055555555555556,0.5882352941176471,0.8767123287671232,0.8947368421052632,0.11176470588235293,0.8209638209638209,0.8861919305577882,Paws_Up
0.8553459119496856,0.8055555555555556,0.8235294117647058,0.9041095890410958,1.0,0.5588235294117647,0.3226083226083226,0.842308310561003,Paws_Up
0.8616352201257862,0.875,0.8823529411764706,0.9178082191780822,0.8842105263157894,0.05026737967914436,0.8036608036608036,0.8448802443337085,Paws_Up
0.8616352201257862,0.8055555555555556,0.7254901960784313,0.9178082191780822,0.9052631578947369,0.0,0.47762047762047766,1.0,Paws_Up
0.8553459119496856,0.7777777777777778,0.7254901960784313,0.8904109589041096,0.8947368421052632,0.8684491978609628,0.9622479622479623,0.9233242244012216,Paws_Up
0.8490566037735849,0.75,0.6862745098039216,0.8767123287671232,0.8736842105263158,0.7106951871657754,0.9069069069069069,0.9075711300434014,Paws_Up
0.8553459119496856,0.75,0.6666666666666666,0.863013698630137,0.9368421052631579,0.5037433155080214,0.8525668525668525,0.914643947918341,Paws_Up
0.9622641509433962,0.7916666666666666,0.7254901960784313,0.7808219178082192,0.5684210526315789,0.6802139037433155,0.8658658658658658,0.7979424529818357,Paws_Up
0.9559748427672956,0.7777777777777778,0.6274509803921569,0.7397260273972602,0.6210526315789474,0.43957219251336893,0.88016588016588,0.800514386754541,Paws_Up
0.9433962264150944,0.7638888888888888,0.6470588235294118,0.7534246575342466,0.6947368421052632,0.39572192513368987,0.8707278707278706,0.8387719016235332,Paws_Up
0.9371069182389937,0.7777777777777778,0.6862745098039216,0.7808219178082192,0.7263157894736842,0.5582887700534759,0.0849420849420849,0.8275196913679473,Paws_Up
0.9245283018867925,0.7916666666666666,0.6862745098039216,0.8082191780821918,0.7684210526315789,0.5588235294117647,0.0,0.0,Paws_Up
0.9308176100628931,0.7777777777777778,0.6862745098039216,0.821917808219178,0.7473684210526316,0.4192513368983957,0.8873158873158872,0.7968172319562771,Paws_Up
0.9119496855345912,0.7361111111111112,0.6470588235294118,0.7945205479452054,0.7578947368421053,0.7786096256684492,0.9049049049049048,0.8546857418421476,Paws_Up
0.9056603773584906,0.7222222222222222,0.6862745098039216,0.8082191780821918,0.6947368421052632,0.4016042780748663,0.9204919204919204,0.7728660986979585,Paws_Up
0.9056603773584906,0.7083333333333334,0.6470588235294118,0.7945205479452054,0.7052631578947368,0.5577540106951872,0.8695838695838696,0.7977817071210417,Paws_Up
0.89937106918239,0.7083333333333334,0.6274509803921569,0.7808219178082192,0.7684210526315789,0.6229946524064172,0.8848848848848848,0.8331457964957402,Paws_Up
0.89937106918239,0.6944444444444444,0.6274509803921569,0.7945205479452054,0.8315789473684211,0.9288770053475937,0.8348348348348348,0.8429512940041793,Paws_Up
0.8930817610062893,0.7222222222222222,0.7254901960784313,0.8082191780821918,0.8105263157894737,0.1625668449197861,0.8896038896038895,0.8376466805979745,Paws_Up
0.8805031446540881,0.7361111111111112,0.7254901960784313,0.821917808219178,0.7578947368421053,0.8010695187165776,0.9101959101959101,0.8104806301237744,Paws_Up
0.9056603773584906,0.6805555555555556,0.7058823529411765,0.8493150684931506,0.7157894736842105,0.3855614973262032,0.8980408980408979,0.8376466805979745,Paws_Up
0.8930817610062893,1.0,0.9215686274509803,0.9452054794520548,0.7894736842105263,0.6133689839572193,0.8864578864578864,0.8432727857257676,Paws_Up
0.8930817610062893,0.8194444444444444,0.7647058823529411,0.9178082191780822,0.8421052631578947,0.4994652406417112,0.8405548405548405,0.7942452981835718,Paws_Up
0.8238993710691824,0.75,0.6666666666666666,0.8356164383561644,0.7684210526315789,0.5320855614973262,0.8820248820248819,0.8267159620639768,Paws_Up
0.8427672955974843,0.7638888888888888,0.7058823529411765,0.863013698630137,0.7473684210526316,0.34385026737967916,0.8412698412698412,0.7722231152547822,Paws_Up
0.8427672955974843,0.7638888888888888,0.6862745098039216,0.8493150684931506,0.6947368421052632,0.44973262032085565,0.8747318747318746,0.8074264587686868,Paws_Up
0.8238993710691824,0.75,0.7058823529411765,0.8356164383561644,0.7157894736842105,0.5106951871657754,0.8794508794508794,0.8202861276322134,Paws_Up
0.6415094339622641,0.18055555555555555,0.3137254901960784,0.3287671232876712,0.06315789473684211,0.4438502673796792,0.8868868868868869,0.8452017360552966,Paws_Up
0.6415094339622641,0.16666666666666666,0.2549019607843137,0.3150684931506849,0.021052631578947368,0.5529411764705883,0.8906048906048906,0.84021861437068,Paws_Up
0.6415094339622641,0.18055555555555555,0.3137254901960784,0.3287671232876712,0.06315789473684211,0.4438502673796792,0.8868868868868869,0.8452017360552966,Paws_Up
0.6415094339622641,0.16666666666666666,0.2549019607843137,0.3150684931506849,0.021052631578947368,0.5529411764705883,0.8906048906048906,0.84021861437068,Paws_Up
0.7861635220125787,0.19444444444444445,0.6274509803921569,0.3013698630136986,0.0,0.3379679144385027,0.843986843986844,0.7132293843433533,Paws_Up
0.6918238993710691,0.06944444444444445,0.13725490196078433,0.2602739726027397,0.4631578947368421,0.6486631016042781,0.8569998569998569,0.842147564700209,Paws_Up
0.6981132075471698,0.0,0.0,0.1917808219178082,0.09473684210526316,0.7363636363636363,0.8702988702988702,0.9437389487220704,Paws_Up
0.8805031446540881,0.8472222222222222,0.9215686274509803,0.726027397260274,0.3263157894736842,0.3673796791443851,0.8698698698698698,0.7468252692493168,Paws_Up
0.9622641509433962,0.7916666666666666,0.5882352941176471,0.547945205479452,0.3894736842105263,0.5967914438502674,0.8697268697268696,0.8355569844076516,Paws_Up
1.0,0.875,0.7450980392156863,0.6301369863013698,0.47368421052631576,0.6951871657754011,0.8798798798798798,0.8731715158334673,Paws_Up
0.9937106918238994,0.8472222222222222,1.0,0.6575342465753424,0.5894736842105263,0.6598930481283423,0.8238238238238237,0.9511332583185983,Paws_Up
0.9685534591194969,0.8194444444444444,0.8431372549019608,0.7534246575342466,0.631578947368421,0.2556149732620321,0.8232518232518232,0.7280180035364089,Paws_Up
0.8867924528301887,0.75,0.6078431372549019,0.5068493150684932,0.45263157894736844,0.4652406417112299,0.8415558415558415,0.741359909982318,Paws_Up
0.8427672955974843,0.6666666666666666,0.45098039215686275,0.4657534246575342,0.4842105263157895,0.6877005347593583,0.8914628914628914,0.9114290307024594,Paws_Up
0.8427672955974843,0.6527777777777778,0.45098039215686275,0.4383561643835616,0.45263157894736844,0.674331550802139,0.8731588731588731,0.9225204950972512,Paws_Up
0.8742138364779874,0.6805555555555556,0.5882352941176471,0.547945205479452,0.5894736842105263,0.544385026737968,0.8472758472758471,0.842147564700209,Paws_Up
0.8805031446540881,0.6527777777777778,0.6274509803921569,0.5342465753424658,0.5684210526315789,0.2620320855614974,0.8276848276848277,0.7551840540106093,Paws_Up
0.8364779874213837,0.5972222222222222,0.5098039215686274,0.4657534246575342,0.49473684210526314,0.6727272727272727,0.8947518947518946,0.8525960456518245,Paws_Up
0.8364779874213837,0.5972222222222222,0.45098039215686275,0.4520547945205479,0.4842105263157895,0.6946524064171123,0.8771628771628771,0.8651342227937631,Paws_Up
0.8301886792452831,0.5833333333333334,0.47058823529411764,0.4520547945205479,0.45263157894736844,0.6946524064171123,0.8953238953238952,0.872689278251085,Paws_Up
0.8050314465408805,0.5555555555555556,0.5098039215686274,0.6164383561643836,0.3684210526315789,0.7229946524064171,0.874016874016874,0.8051760167175696,Paws_Up
0.8176100628930818,0.5555555555555556,0.5294117647058824,0.6438356164383562,0.3473684210526316,0.7614973262032086,0.8747318747318746,0.8018003536408937,Paws_Up
0.8050314465408805,0.5555555555555556,0.5098039215686274,0.6164383561643836,0.3684210526315789,0.7229946524064171,0.874016874016874,0.8051760167175696,Paws_Up
0.8176100628930818,0.5555555555555556,0.4117647058823529,0.6164383561643836,0.2631578947368421,0.9401069518716577,0.8325468325468325,0.9189840861597814,Paws_Up
0.8050314465408805,0.5555555555555556,0.39215686274509803,0.589041095890411,0.35789473684210527,0.8647058823529413,0.8678678678678677,0.8220543321009484,Paws_Up
0.7924528301886793,0.5416666666666666,0.35294117647058826,0.5616438356164384,0.28421052631578947,0.5721925133689839,0.8934648934648934,0.8294486416974763,Paws_Up
0.7924528301886793,0.5555555555555556,0.35294117647058826,0.547945205479452,0.3157894736842105,0.6106951871657754,0.8866008866008865,0.8223758238225366,Paws_Up
0.7861635220125787,0.5416666666666666,0.35294117647058826,0.547945205479452,0.35789473684210527,0.579144385026738,0.8724438724438724,0.7886191930557789,Paws_Up
0.7861635220125787,0.5416666666666666,0.35294117647058826,0.547945205479452,0.4421052631578947,0.6144385026737968,0.8597168597168597,0.7764025076354283,Paws_Up
0.7861635220125787,0.5416666666666666,0.35294117647058826,0.547945205479452,0.3684210526315789,0.5989304812834224,0.8755898755898756,0.7815463751808391,Paws_Up
0.7861635220125787,0.5416666666666666,0.3333333333333333,0.5342465753424658,0.23157894736842105,0.5828877005347594,0.8554268554268554,0.7956920109307185,Paws_Up
0.7861635220125787,0.5416666666666666,0.3333333333333333,0.5342465753424658,0.3473684210526316,0.6524064171122994,0.8628628628628628,0.8051760167175696,Paws_Up
0.779874213836478,0.5277777777777778,0.3333333333333333,0.547945205479452,0.23157894736842105,0.5802139037433155,0.8695838695838696,0.7889406847773669,Paws_Up
0.8742138364779874,0.5416666666666666,0.43137254901960786,0.6301369863013698,0.5578947368421052,0.5160427807486632,0.8921778921778921,0.8337887799389165,Paws_Up
0.8490566037735849,0.5416666666666666,0.43137254901960786,0.589041095890411,0.5368421052631579,0.5807486631016042,0.8964678964678964,0.8292878958366823,Paws_Up
0.8301886792452831,0.5416666666666666,0.37254901960784315,0.5753424657534246,0.5368421052631579,0.4914438502673797,0.8891748891748891,0.8331457964957402,Paws_Up
